open,high,low,close,adjclose,volume,ingested_at_utc
3900.0,3937.5,3825.0,3837.5,3047.722412109375,35369800,2026-02-16 06:57:36.103698+00:00
3837.5,3887.5,3812.5,3850.0,3057.64990234375,38027400,2026-02-16 06:57:36.103698+00:00
3850.0,3887.5,3837.5,3887.5,3087.43212890625,33630000,2026-02-16 06:57:36.103698+00:00
3862.5,3900.0,3762.5,3775.0,2998.08544921875,35184600,2026-02-16 06:57:36.103698+00:00
3787.5,3825.0,3750.0,3787.5,3008.01220703125,32903600,2026-02-16 06:57:36.103698+00:00
3812.5,3850.0,3787.5,3812.5,3027.867431640625,44490400,2026-02-16 06:57:36.103698+00:00
3812.5,3862.5,3775.0,3825.0,3037.794921875,44155400,2026-02-16 06:57:36.103698+00:00
3800.0,3887.5,3800.0,3850.0,3057.64990234375,35702000,2026-02-16 06:57:36.103698+00:00
3850.0,3850.0,3725.0,3725.0,2958.37548828125,28379600,2026-02-16 06:57:36.103698+00:00
3700.0,3737.5,3650.0,3737.5,2968.302978515625,42985000,2026-02-16 06:57:36.103698+00:00
3737.5,3762.5,3675.0,3675.0,2918.665771484375,33503800,2026-02-16 06:57:36.103698+00:00
3675.0,3712.5,3625.0,3625.0,2878.955810546875,26904000,2026-02-16 06:57:36.103698+00:00
3650.0,3650.0,3550.0,3600.0,2859.10107421875,54195000,2026-02-16 06:57:36.103698+00:00
3550.0,3650.0,3537.5,3562.5,2829.31884765625,40300400,2026-02-16 06:57:36.103698+00:00
3612.5,3687.5,3587.5,3675.0,2918.665771484375,39320000,2026-02-16 06:57:36.103698+00:00
3675.0,3712.5,3625.0,3712.5,2948.447998046875,32161400,2026-02-16 06:57:36.103698+00:00
3750.0,3762.5,3675.0,3675.0,2918.665771484375,33597000,2026-02-16 06:57:36.103698+00:00
3700.0,3700.0,3675.0,3675.0,2918.665771484375,39234200,2026-02-16 06:57:36.103698+00:00
3662.5,3662.5,3612.5,3662.5,2908.738525390625,24158600,2026-02-16 06:57:36.103698+00:00
3650.0,3687.5,3637.5,3650.0,2898.81103515625,17313800,2026-02-16 06:57:36.103698+00:00
3650.0,3687.5,3637.5,3637.5,2888.88330078125,22518200,2026-02-16 06:57:36.103698+00:00
3637.5,3712.5,3637.5,3700.0,2938.5205078125,41031400,2026-02-16 06:57:36.103698+00:00
3687.5,3800.0,3662.5,3762.5,2988.15771484375,51465800,2026-02-16 06:57:36.103698+00:00
3800.0,3825.0,3762.5,3812.5,3027.867431640625,28980000,2026-02-16 06:57:36.103698+00:00
3825.0,3875.0,3800.0,3850.0,3057.64990234375,46645800,2026-02-16 06:57:36.103698+00:00
3837.5,3912.5,3812.5,3887.5,3087.43212890625,51704600,2026-02-16 06:57:36.103698+00:00
3900.0,3975.0,3900.0,3962.5,3146.996826171875,71856200,2026-02-16 06:57:36.103698+00:00
3937.5,3937.5,3862.5,3887.5,3087.43212890625,94446000,2026-02-16 06:57:36.103698+00:00
3800.0,3850.0,3737.5,3787.5,3008.01220703125,59512800,2026-02-16 06:57:36.103698+00:00
3750.0,3812.5,3737.5,3750.0,2978.23046875,33976200,2026-02-16 06:57:36.103698+00:00
3700.0,3712.5,3650.0,3650.0,2898.81103515625,72455400,2026-02-16 06:57:36.103698+00:00
3625.0,3650.0,3462.5,3537.5,2809.4638671875,59326400,2026-02-16 06:57:36.103698+00:00
3400.0,3512.5,3337.5,3512.5,2789.60888671875,104295000,2026-02-16 06:57:36.103698+00:00
3475.0,3487.5,3275.0,3375.0,2761.479248046875,82760000,2026-02-16 06:57:36.103698+00:00
3425.0,3475.0,3350.0,3400.0,2781.9345703125,83411600,2026-02-16 06:57:36.103698+00:00
3400.0,3500.0,3362.5,3475.0,2843.30078125,77696400,2026-02-16 06:57:36.103698+00:00
3500.0,3525.0,3375.0,3412.5,2792.162353515625,78261200,2026-02-16 06:57:36.103698+00:00
3350.0,3350.0,3200.0,3200.0,2618.291259765625,85722600,2026-02-16 06:57:36.103698+00:00
3012.5,3062.5,2800.0,2825.0,2311.46044921875,136122600,2026-02-16 06:57:36.103698+00:00
2850.0,2962.5,2800.0,2837.5,2321.688232421875,164540600,2026-02-16 06:57:36.103698+00:00
2837.5,2862.5,2637.5,2762.5,2260.322021484375,106587600,2026-02-16 06:57:36.103698+00:00
2600.0,2687.5,2500.0,2512.5,2055.767822265625,135371800,2026-02-16 06:57:36.103698+00:00
2512.5,2512.5,2512.5,2512.5,2055.767822265625,0,2026-02-16 06:57:36.103698+00:00
2550.0,2625.0,2420.0,2420.0,1980.0828857421875,98330000,2026-02-16 06:57:36.103698+00:00
2415.0,2420.0,2255.0,2255.0,1845.0771484375,137142000,2026-02-16 06:57:36.103698+00:00
2295.0,2295.0,2100.0,2100.0,1718.2537841796875,144534400,2026-02-16 06:57:36.103698+00:00
1960.0,1975.0,1955.0,1955.0,1599.6124267578125,21906200,2026-02-16 06:57:36.103698+00:00
1900.0,1900.0,1820.0,1820.0,1489.1533203125,351439200,2026-02-16 06:57:36.103698+00:00
1765.0,1765.0,1695.0,1695.0,1386.876220703125,21148600,2026-02-16 06:57:36.103698+00:00
1655.0,1715.0,1580.0,1580.0,1292.781494140625,264178600,2026-02-16 06:57:36.103698+00:00
1580.0,1845.0,1485.0,1795.0,1468.69775390625,381513800,2026-02-16 06:57:36.103698+00:00
1835.0,2120.0,1825.0,1995.0,1632.341064453125,329983600,2026-02-16 06:57:36.103698+00:00
1980.0,1980.0,1860.0,1860.0,1521.8818359375,82145200,2026-02-16 06:57:36.103698+00:00
1915.0,2010.0,1860.0,1910.0,1562.792724609375,199220400,2026-02-16 06:57:36.103698+00:00
1915.0,2000.0,1835.0,1840.0,1505.517578125,172971000,2026-02-16 06:57:36.103698+00:00
1845.0,1925.0,1735.0,1925.0,1575.0660400390625,117968800,2026-02-16 06:57:36.103698+00:00
1940.0,2020.0,1920.0,2005.0,1640.5233154296875,95169200,2026-02-16 06:57:36.103698+00:00
2030.0,2150.0,2005.0,2145.0,1755.0736083984375,122959600,2026-02-16 06:57:36.103698+00:00
2245.0,2325.0,2060.0,2155.0,1763.255615234375,163256600,2026-02-16 06:57:36.103698+00:00
2100.0,2120.0,2005.0,2005.0,1640.5233154296875,123065400,2026-02-16 06:57:36.103698+00:00
2050.0,2075.0,1935.0,1995.0,1632.341064453125,73319200,2026-02-16 06:57:36.103698+00:00
2000.0,2035.0,1950.0,1995.0,1632.341064453125,41042600,2026-02-16 06:57:36.103698+00:00
2000.0,2095.0,2000.0,2075.0,1697.79833984375,57683200,2026-02-16 06:57:36.103698+00:00
2080.0,2115.0,1995.0,2100.0,1718.2537841796875,75203600,2026-02-16 06:57:36.103698+00:00
2050.0,2050.0,1975.0,1990.0,1628.2498779296875,92763800,2026-02-16 06:57:36.103698+00:00
2035.0,2085.0,2035.0,2080.0,1701.8892822265625,89041400,2026-02-16 06:57:36.103698+00:00
2085.0,2120.0,2035.0,2050.0,1677.3428955078125,69765600,2026-02-16 06:57:36.103698+00:00
2040.0,2050.0,1995.0,2015.0,1648.705322265625,41715200,2026-02-16 06:57:36.103698+00:00
1985.0,2035.0,1950.0,2010.0,1644.6143798828125,105656400,2026-02-16 06:57:36.103698+00:00
2025.0,2035.0,1995.0,2010.0,1644.6143798828125,76382800,2026-02-16 06:57:36.103698+00:00
2010.0,2010.0,1890.0,1900.0,1554.6104736328125,100645000,2026-02-16 06:57:36.103698+00:00
1935.0,1960.0,1875.0,1900.0,1554.6104736328125,68610200,2026-02-16 06:57:36.103698+00:00
1910.0,1915.0,1875.0,1910.0,1562.792724609375,69997600,2026-02-16 06:57:36.103698+00:00
1925.0,1925.0,1875.0,1880.0,1538.246337890625,65257600,2026-02-16 06:57:36.103698+00:00
1910.0,2050.0,1900.0,2050.0,1677.3428955078125,126389200,2026-02-16 06:57:36.103698+00:00
2000.0,2000.0,1935.0,1960.0,1603.70361328125,66251600,2026-02-16 06:57:36.103698+00:00
1980.0,2015.0,1890.0,1920.0,1570.974853515625,108560200,2026-02-16 06:57:36.103698+00:00
1925.0,1945.0,1910.0,1915.0,1566.8837890625,82511800,2026-02-16 06:57:36.103698+00:00
1925.0,1935.0,1895.0,1900.0,1554.6104736328125,91046000,2026-02-16 06:57:36.103698+00:00
1930.0,1930.0,1900.0,1900.0,1554.6104736328125,80701600,2026-02-16 06:57:36.103698+00:00
1910.0,1910.0,1825.0,1830.0,1497.33544921875,164776400,2026-02-16 06:57:36.103698+00:00
1820.0,1870.0,1790.0,1860.0,1521.8818359375,78014600,2026-02-16 06:57:36.103698+00:00
1835.0,1870.0,1755.0,1770.0,1448.242431640625,94613200,2026-02-16 06:57:36.103698+00:00
1785.0,1795.0,1650.0,1670.0,1366.4208984375,173916400,2026-02-16 06:57:36.103698+00:00
1690.0,1705.0,1635.0,1665.0,1362.329833984375,83620800,2026-02-16 06:57:36.103698+00:00
1700.0,1790.0,1690.0,1760.0,1440.060302734375,154163000,2026-02-16 06:57:36.103698+00:00
1785.0,1820.0,1710.0,1800.0,1472.7890625,148603000,2026-02-16 06:57:36.103698+00:00
1830.0,1830.0,1790.0,1815.0,1485.0621337890625,88906800,2026-02-16 06:57:36.103698+00:00
1820.0,1850.0,1790.0,1815.0,1485.0621337890625,128476400,2026-02-16 06:57:36.103698+00:00
1820.0,1895.0,1815.0,1830.0,1497.33544921875,233662000,2026-02-16 06:57:36.103698+00:00
1830.0,1930.0,1795.0,1915.0,1566.8837890625,294115600,2026-02-16 06:57:36.103698+00:00
1950.0,2020.0,1925.0,1985.0,1624.158935546875,263164400,2026-02-16 06:57:36.103698+00:00
2010.0,2095.0,1940.0,2065.0,1689.6162109375,277008600,2026-02-16 06:57:36.103698+00:00
2100.0,2180.0,2055.0,2070.0,1693.707275390625,227041600,2026-02-16 06:57:36.103698+00:00
2100.0,2145.0,2015.0,2125.0,1738.7091064453125,145380800,2026-02-16 06:57:36.103698+00:00
2175.0,2470.0,2170.0,2415.0,1975.9918212890625,311447600,2026-02-16 06:57:36.103698+00:00
2450.0,2575.0,2425.0,2430.0,1988.26513671875,285710200,2026-02-16 06:57:36.103698+00:00
2425.0,2425.0,2260.0,2260.0,1849.1683349609373,303568800,2026-02-16 06:57:36.103698+00:00
2255.0,2255.0,2105.0,2105.0,1722.3447265625,444085400,2026-02-16 06:57:36.103698+00:00
2105.0,2235.0,1970.0,2235.0,1828.712890625,399567400,2026-02-16 06:57:36.103698+00:00
2240.0,2250.0,2090.0,2100.0,1718.2537841796875,233304600,2026-02-16 06:57:36.103698+00:00
2175.0,2305.0,2175.0,2305.0,1885.988037109375,263297600,2026-02-16 06:57:36.103698+00:00
2340.0,2375.0,2255.0,2275.0,1861.44140625,186268000,2026-02-16 06:57:36.103698+00:00
2250.0,2285.0,2215.0,2250.0,1840.986083984375,104127000,2026-02-16 06:57:36.103698+00:00
2275.0,2285.0,2225.0,2240.0,1832.803955078125,82478400,2026-02-16 06:57:36.103698+00:00
2240.0,2255.0,2220.0,2235.0,1828.712890625,51006800,2026-02-16 06:57:36.103698+00:00
2235.0,2235.0,2160.0,2190.0,1791.893310546875,83534400,2026-02-16 06:57:36.103698+00:00
2205.0,2390.0,2205.0,2370.0,1939.17236328125,302121200,2026-02-16 06:57:36.103698+00:00
2335.0,2345.0,2255.0,2275.0,1861.44140625,235644400,2026-02-16 06:57:36.103698+00:00
2325.0,2345.0,2275.0,2290.0,1873.714599609375,133600200,2026-02-16 06:57:36.103698+00:00
2275.0,2300.0,2245.0,2295.0,1877.8060302734373,69967400,2026-02-16 06:57:36.103698+00:00
2335.0,2350.0,2275.0,2290.0,1873.714599609375,123530000,2026-02-16 06:57:36.103698+00:00
2300.0,2315.0,2255.0,2270.0,1857.3504638671875,74028600,2026-02-16 06:57:36.103698+00:00
2270.0,2300.0,2270.0,2295.0,1877.8060302734373,57236400,2026-02-16 06:57:36.103698+00:00
2300.0,2320.0,2275.0,2280.0,1865.5328369140625,47528000,2026-02-16 06:57:36.103698+00:00
2295.0,2320.0,2290.0,2305.0,1885.988037109375,62036400,2026-02-16 06:57:36.103698+00:00
2325.0,2330.0,2290.0,2300.0,1881.8970947265625,82084400,2026-02-16 06:57:36.103698+00:00
2300.0,2415.0,2290.0,2400.0,1963.7186279296875,230576800,2026-02-16 06:57:36.103698+00:00
2410.0,2430.0,2360.0,2365.0,1935.0809326171875,116501200,2026-02-16 06:57:36.103698+00:00
2350.0,2365.0,2325.0,2335.0,1910.5345458984373,75306000,2026-02-16 06:57:36.103698+00:00
2350.0,2385.0,2350.0,2375.0,1943.26318359375,71091800,2026-02-16 06:57:36.103698+00:00
2375.0,2390.0,2350.0,2360.0,1930.98974609375,96113000,2026-02-16 06:57:36.103698+00:00
2380.0,2390.0,2355.0,2355.0,1926.8988037109373,84620000,2026-02-16 06:57:36.103698+00:00
2355.0,2370.0,2340.0,2350.0,1922.8076171875,86094200,2026-02-16 06:57:36.103698+00:00
2340.0,2360.0,2335.0,2335.0,1910.5345458984373,37567000,2026-02-16 06:57:36.103698+00:00
2345.0,2345.0,2255.0,2270.0,1857.3504638671875,135393000,2026-02-16 06:57:36.103698+00:00
2285.0,2350.0,2280.0,2340.0,1914.6256103515625,121672800,2026-02-16 06:57:36.103698+00:00
2350.0,2375.0,2330.0,2335.0,1910.5345458984373,96854200,2026-02-16 06:57:36.103698+00:00
2345.0,2395.0,2335.0,2355.0,1926.8988037109373,152124600,2026-02-16 06:57:36.103698+00:00
2355.0,2355.0,2295.0,2305.0,1885.988037109375,109205600,2026-02-16 06:57:36.103698+00:00
2320.0,2330.0,2300.0,2325.0,1902.3524169921875,54144000,2026-02-16 06:57:36.103698+00:00
2330.0,2355.0,2325.0,2340.0,1914.6256103515625,70478400,2026-02-16 06:57:36.103698+00:00
2330.0,2330.0,2290.0,2295.0,1877.8060302734373,128065400,2026-02-16 06:57:36.103698+00:00
2305.0,2315.0,2285.0,2300.0,1881.8970947265625,96801600,2026-02-16 06:57:36.103698+00:00
2325.0,2325.0,2150.0,2220.0,1816.4398193359373,146498200,2026-02-16 06:57:36.103698+00:00
2235.0,2280.0,2225.0,2280.0,1865.5328369140625,66409200,2026-02-16 06:57:36.103698+00:00
2285.0,2320.0,2255.0,2315.0,1894.1702880859373,82299800,2026-02-16 06:57:36.103698+00:00
2325.0,2335.0,2315.0,2320.0,1898.2611083984373,64511600,2026-02-16 06:57:36.103698+00:00
2320.0,2340.0,2300.0,2310.0,1890.0792236328125,56842400,2026-02-16 06:57:36.103698+00:00
2310.0,2320.0,2305.0,2310.0,1890.0792236328125,29651200,2026-02-16 06:57:36.103698+00:00
2315.0,2410.0,2315.0,2390.0,1955.5364990234373,192912200,2026-02-16 06:57:36.103698+00:00
2400.0,2600.0,2380.0,2562.5,2096.6787109375,362397000,2026-02-16 06:57:36.103698+00:00
2600.0,2675.0,2512.5,2537.5,2076.223388671875,175205000,2026-02-16 06:57:36.103698+00:00
2537.5,2550.0,2500.0,2500.0,2045.5400390625,114290200,2026-02-16 06:57:36.103698+00:00
2525.0,2612.5,2512.5,2525.0,2065.99560546875,203541200,2026-02-16 06:57:36.103698+00:00
2537.5,2600.0,2500.0,2525.0,2065.99560546875,159091800,2026-02-16 06:57:36.103698+00:00
2537.5,2575.0,2525.0,2550.0,2086.451171875,105466800,2026-02-16 06:57:36.103698+00:00
2575.0,2675.0,2575.0,2637.5,2158.044921875,185542800,2026-02-16 06:57:36.103698+00:00
2650.0,2675.0,2600.0,2662.5,2178.500244140625,145659800,2026-02-16 06:57:36.103698+00:00
2662.5,2712.5,2625.0,2650.0,2168.272705078125,113335600,2026-02-16 06:57:36.103698+00:00
2662.5,2675.0,2612.5,2625.0,2147.817138671875,83795800,2026-02-16 06:57:36.103698+00:00
2650.0,2662.5,2500.0,2550.0,2086.451171875,251920000,2026-02-16 06:57:36.103698+00:00
2575.0,2587.5,2512.5,2587.5,2117.134033203125,108883800,2026-02-16 06:57:36.103698+00:00
2625.0,2637.5,2562.5,2612.5,2137.58935546875,92414800,2026-02-16 06:57:36.103698+00:00
2637.5,2687.5,2625.0,2675.0,2188.72802734375,267877200,2026-02-16 06:57:36.103698+00:00
2625.0,2625.0,2562.5,2612.5,2137.58935546875,188192000,2026-02-16 06:57:36.103698+00:00
2612.5,2637.5,2562.5,2625.0,2147.817138671875,81856400,2026-02-16 06:57:36.103698+00:00
2650.0,2650.0,2612.5,2625.0,2147.817138671875,45193600,2026-02-16 06:57:36.103698+00:00
2575.0,2587.5,2512.5,2512.5,2055.767822265625,146843600,2026-02-16 06:57:36.103698+00:00
2390.0,2395.0,2340.0,2340.0,1914.6256103515625,264205400,2026-02-16 06:57:36.103698+00:00
2225.0,2440.0,2210.0,2435.0,1992.35595703125,242923200,2026-02-16 06:57:36.103698+00:00
2490.0,2525.0,2455.0,2525.0,2065.99560546875,155021200,2026-02-16 06:57:36.103698+00:00
2525.0,2550.0,2455.0,2470.0,2020.9937744140625,98187400,2026-02-16 06:57:36.103698+00:00
2495.0,2495.0,2435.0,2435.0,1992.35595703125,60506400,2026-02-16 06:57:36.103698+00:00
2430.0,2445.0,2350.0,2360.0,1930.98974609375,124173000,2026-02-16 06:57:36.103698+00:00
2360.0,2405.0,2350.0,2370.0,1939.17236328125,87300200,2026-02-16 06:57:36.103698+00:00
2380.0,2380.0,2275.0,2295.0,1877.8060302734373,88031200,2026-02-16 06:57:36.103698+00:00
2250.0,2320.0,2230.0,2270.0,1857.3504638671875,96480800,2026-02-16 06:57:36.103698+00:00
2285.0,2300.0,2180.0,2210.0,1808.2574462890625,111629000,2026-02-16 06:57:36.103698+00:00
2180.0,2200.0,2155.0,2165.0,1771.4376220703125,101549000,2026-02-16 06:57:36.103698+00:00
2180.0,2300.0,2180.0,2300.0,1881.8970947265625,109984600,2026-02-16 06:57:36.103698+00:00
2325.0,2345.0,2250.0,2270.0,1857.3504638671875,62118800,2026-02-16 06:57:36.103698+00:00
2300.0,2325.0,2235.0,2255.0,1845.0771484375,84460000,2026-02-16 06:57:36.103698+00:00
2275.0,2280.0,2185.0,2220.0,1816.4398193359373,63903400,2026-02-16 06:57:36.103698+00:00
2245.0,2290.0,2235.0,2285.0,1869.62353515625,51766000,2026-02-16 06:57:36.103698+00:00
2290.0,2295.0,2190.0,2255.0,1845.0771484375,61431000,2026-02-16 06:57:36.103698+00:00
2270.0,2310.0,2250.0,2310.0,1890.0792236328125,59714200,2026-02-16 06:57:36.103698+00:00
2355.0,2370.0,2325.0,2335.0,1910.5345458984373,98068200,2026-02-16 06:57:36.103698+00:00
2310.0,2345.0,2305.0,2335.0,1910.5345458984373,48203400,2026-02-16 06:57:36.103698+00:00
2360.0,2360.0,2325.0,2335.0,1910.5345458984373,42166800,2026-02-16 06:57:36.103698+00:00
2350.0,2350.0,2310.0,2320.0,1898.2611083984373,51010400,2026-02-16 06:57:36.103698+00:00
2345.0,2355.0,2330.0,2335.0,1910.5345458984373,63289000,2026-02-16 06:57:36.103698+00:00
2335.0,2390.0,2310.0,2380.0,1947.354248046875,90512400,2026-02-16 06:57:36.103698+00:00
2380.0,2475.0,2380.0,2475.0,2025.0848388671875,133840600,2026-02-16 06:57:36.103698+00:00
2475.0,2475.0,2390.0,2390.0,1955.5364990234373,106439400,2026-02-16 06:57:36.103698+00:00
2425.0,2430.0,2380.0,2405.0,1967.809814453125,54115000,2026-02-16 06:57:36.103698+00:00
2425.0,2450.0,2410.0,2445.0,2000.5382080078125,73015200,2026-02-16 06:57:36.103698+00:00
2435.0,2445.0,2405.0,2405.0,1967.809814453125,57256800,2026-02-16 06:57:36.103698+00:00
2425.0,2465.0,2425.0,2440.0,1996.4471435546875,89392600,2026-02-16 06:57:36.103698+00:00
2415.0,2440.0,2415.0,2430.0,1988.26513671875,44578200,2026-02-16 06:57:36.103698+00:00
2430.0,2450.0,2420.0,2425.0,1984.173828125,46222200,2026-02-16 06:57:36.103698+00:00
2435.0,2460.0,2415.0,2425.0,1984.173828125,112967200,2026-02-16 06:57:36.103698+00:00
2400.0,2425.0,2365.0,2370.0,1939.17236328125,176476000,2026-02-16 06:57:36.103698+00:00
2350.0,2355.0,2295.0,2330.0,1906.4434814453125,145155000,2026-02-16 06:57:36.103698+00:00
2350.0,2370.0,2330.0,2335.0,1910.5345458984373,89949600,2026-02-16 06:57:36.103698+00:00
2350.0,2360.0,2300.0,2310.0,1890.0792236328125,70802200,2026-02-16 06:57:36.103698+00:00
2360.0,2425.0,2340.0,2415.0,1975.9918212890625,180563400,2026-02-16 06:57:36.103698+00:00
2430.0,2512.5,2385.0,2480.0,2029.17578125,240710000,2026-02-16 06:57:36.103698+00:00
2525.0,2575.0,2500.0,2550.0,2086.451171875,166734000,2026-02-16 06:57:36.103698+00:00
2625.0,2675.0,2600.0,2662.5,2178.500244140625,251065000,2026-02-16 06:57:36.103698+00:00
2687.5,2762.5,2662.5,2737.5,2239.866455078125,214751400,2026-02-16 06:57:36.103698+00:00
2775.0,2775.0,2650.0,2687.5,2198.955810546875,133987600,2026-02-16 06:57:36.103698+00:00
2662.5,2850.0,2637.5,2825.0,2311.46044921875,198407400,2026-02-16 06:57:36.103698+00:00
2875.0,2925.0,2825.0,2837.5,2321.688232421875,173760800,2026-02-16 06:57:36.103698+00:00
2875.0,2900.0,2837.5,2875.0,2352.37109375,126882200,2026-02-16 06:57:36.103698+00:00
2875.0,2887.5,2825.0,2862.5,2342.143310546875,97499400,2026-02-16 06:57:36.103698+00:00
2837.5,2900.0,2825.0,2875.0,2352.37109375,122667200,2026-02-16 06:57:36.103698+00:00
2850.0,2900.0,2825.0,2837.5,2321.688232421875,106282800,2026-02-16 06:57:36.103698+00:00
2837.5,2987.5,2812.5,2950.0,2413.7373046875,165072200,2026-02-16 06:57:36.103698+00:00
2987.5,2987.5,2950.0,2975.0,2434.19287109375,123975400,2026-02-16 06:57:36.103698+00:00
3000.0,3087.5,3000.0,3025.0,2475.103515625,202412800,2026-02-16 06:57:36.103698+00:00
3025.0,3175.0,3012.5,3150.0,2577.380615234375,133546200,2026-02-16 06:57:36.103698+00:00
3150.0,3187.5,3100.0,3175.0,2597.8359375,129836400,2026-02-16 06:57:36.103698+00:00
3175.0,3175.0,2975.0,3000.0,2454.648193359375,320814200,2026-02-16 06:57:36.103698+00:00
3037.5,3125.0,2962.5,3125.0,2556.92529296875,199570600,2026-02-16 06:57:36.103698+00:00
3150.0,3187.5,3100.0,3175.0,2597.8359375,103987400,2026-02-16 06:57:36.103698+00:00
3187.5,3250.0,3150.0,3175.0,2597.8359375,128300400,2026-02-16 06:57:36.103698+00:00
3162.5,3212.5,3100.0,3175.0,2597.8359375,87823400,2026-02-16 06:57:36.103698+00:00
3250.0,3337.5,3225.0,3325.0,2720.568359375,121274800,2026-02-16 06:57:36.103698+00:00
3325.0,3350.0,3275.0,3325.0,2720.568359375,70337400,2026-02-16 06:57:36.103698+00:00
3325.0,3350.0,3287.5,3300.0,2700.11279296875,97416000,2026-02-16 06:57:36.103698+00:00
3325.0,3350.0,3275.0,3287.5,2689.885009765625,62718600,2026-02-16 06:57:36.103698+00:00
3287.5,3312.5,3225.0,3287.5,2689.885009765625,118385600,2026-02-16 06:57:36.103698+00:00
3262.5,3275.0,3225.0,3250.0,2659.202392578125,83508200,2026-02-16 06:57:36.103698+00:00
3275.0,3337.5,3275.0,3337.5,2730.796142578125,98639200,2026-02-16 06:57:36.103698+00:00
3350.0,3375.0,3300.0,3337.5,2730.796142578125,81480800,2026-02-16 06:57:36.103698+00:00
3312.5,3350.0,3300.0,3325.0,2720.568359375,56371400,2026-02-16 06:57:36.103698+00:00
3337.5,3362.5,3287.5,3300.0,2700.11279296875,68494800,2026-02-16 06:57:36.103698+00:00
3262.5,3287.5,3137.5,3150.0,2577.380615234375,127411600,2026-02-16 06:57:36.103698+00:00
3150.0,3212.5,2975.0,3125.0,2556.92529296875,111054800,2026-02-16 06:57:36.103698+00:00
3200.0,3225.0,3075.0,3225.0,2638.74658203125,61917400,2026-02-16 06:57:36.103698+00:00
3225.0,3237.5,3125.0,3150.0,2577.380615234375,51736600,2026-02-16 06:57:36.103698+00:00
3150.0,3175.0,3075.0,3087.5,2526.241943359375,76480000,2026-02-16 06:57:36.103698+00:00
3125.0,3200.0,3050.0,3187.5,2608.063720703125,81711400,2026-02-16 06:57:36.103698+00:00
3200.0,3250.0,3150.0,3250.0,2659.202392578125,68509200,2026-02-16 06:57:36.103698+00:00
3262.5,3275.0,3100.0,3200.0,2618.291259765625,74299600,2026-02-16 06:57:36.103698+00:00
3237.5,3250.0,3175.0,3212.5,2628.518798828125,74138800,2026-02-16 06:57:36.103698+00:00
3212.5,3250.0,3187.5,3237.5,2648.974609375,72826800,2026-02-16 06:57:36.103698+00:00
3237.5,3300.0,3225.0,3262.5,2669.429931640625,149359200,2026-02-16 06:57:36.103698+00:00
3300.0,3337.5,3237.5,3250.0,2659.202392578125,120481200,2026-02-16 06:57:36.103698+00:00
3262.5,3300.0,3237.5,3262.5,2669.429931640625,84618200,2026-02-16 06:57:36.103698+00:00
3262.5,3300.0,3212.5,3225.0,2638.74658203125,68392400,2026-02-16 06:57:36.103698+00:00
3225.0,3250.0,3125.0,3162.5,2587.608154296875,105609800,2026-02-16 06:57:36.103698+00:00
3150.0,3187.5,3100.0,3150.0,2577.380615234375,80840600,2026-02-16 06:57:36.103698+00:00
3150.0,3187.5,3075.0,3112.5,2546.697509765625,88881200,2026-02-16 06:57:36.103698+00:00
3100.0,3237.5,3100.0,3212.5,2628.518798828125,109658000,2026-02-16 06:57:36.103698+00:00
3250.0,3287.5,3212.5,3212.5,2628.518798828125,59591200,2026-02-16 06:57:36.103698+00:00
3200.0,3225.0,3125.0,3137.5,2567.15283203125,89496000,2026-02-16 06:57:36.103698+00:00
3137.5,3150.0,3062.5,3112.5,2546.697509765625,62801600,2026-02-16 06:57:36.103698+00:00
3112.5,3137.5,3000.0,3037.5,2485.331298828125,94759800,2026-02-16 06:57:36.103698+00:00
3037.5,3050.0,2912.5,2987.5,2444.420654296875,121073600,2026-02-16 06:57:36.103698+00:00
2900.0,2975.0,2850.0,2887.5,2362.59912109375,105682200,2026-02-16 06:57:36.103698+00:00
2900.0,2987.5,2725.0,2775.0,2270.549560546875,155809200,2026-02-16 06:57:36.103698+00:00
2775.0,2937.5,2625.0,2925.0,2393.281982421875,153317600,2026-02-16 06:57:36.103698+00:00
2937.5,3025.0,2925.0,2950.0,2413.7373046875,113771800,2026-02-16 06:57:36.103698+00:00
3025.0,3200.0,2987.5,3150.0,2577.380615234375,239553600,2026-02-16 06:57:36.103698+00:00
3162.5,3175.0,3087.5,3137.5,2567.15283203125,100262200,2026-02-16 06:57:36.103698+00:00
3175.0,3187.5,3112.5,3150.0,2577.380615234375,46060200,2026-02-16 06:57:36.103698+00:00
3150.0,3187.5,3137.5,3150.0,2577.380615234375,44851400,2026-02-16 06:57:36.103698+00:00
3137.5,3200.0,3100.0,3112.5,2546.697509765625,86257400,2026-02-16 06:57:36.103698+00:00
3112.5,3137.5,3075.0,3100.0,2536.4697265625,30024200,2026-02-16 06:57:36.103698+00:00
3125.0,3125.0,3075.0,3100.0,2536.4697265625,26663000,2026-02-16 06:57:36.103698+00:00
3125.0,3162.5,3087.5,3112.5,2546.697509765625,53067000,2026-02-16 06:57:36.103698+00:00
3125.0,3187.5,3087.5,3175.0,2597.8359375,75821200,2026-02-16 06:57:36.103698+00:00
3187.5,3200.0,3075.0,3075.0,2516.014404296875,89886200,2026-02-16 06:57:36.103698+00:00
3050.0,3100.0,3000.0,3012.5,2464.8759765625,64395600,2026-02-16 06:57:36.103698+00:00
3000.0,3025.0,2962.5,3000.0,2454.648193359375,51525600,2026-02-16 06:57:36.103698+00:00
