Date,open,high,low,close,adjclose,volume,ingested_at_utc,MA50,MA200,daily_return,volatility_20d,volume_ma20,price_change,running_max,drawdown
2020-11-05,2360.0,2425.0,2340.0,2415.0,1975.9918212890625,180563400,2026-02-16 06:57:36.103698+00:00,1976.5645629882813,2062.8506982421877,0.045454495548140184,0.019235769769353993,88701180.0,85.91259765625,3819.859619140625,-0.4827056441059443
2020-11-06,2430.0,2512.5,2385.0,2480.0,2029.17578125,240710000,2026-02-16 06:57:36.103698+00:00,1973.9871801757813,2057.6586901855467,0.026915070896519344,0.019930670501635897,95833270.0,53.1839599609375,3819.859619140625,-0.4687826298426865
2020-11-09,2525.0,2575.0,2500.0,2550.0,2086.451171875,166734000,2026-02-16 06:57:36.103698+00:00,1972.1461987304688,2052.6537854003905,0.02822593841018417,0.02067720772605651,101759800.0,57.275390625,3819.859619140625,-0.4537885210702061
2020-11-10,2625.0,2675.0,2600.0,2662.5,2178.500244140625,251065000,2026-02-16 06:57:36.103698+00:00,1972.3507495117187,2047.96021484375,0.04411753004643981,0.022437268870911797,112204710.0,92.049072265625,3819.859619140625,-0.42969101973681056
2020-11-11,2687.5,2762.5,2662.5,2737.5,2239.866455078125,214751400,2026-02-16 06:57:36.103698+00:00,1974.1917358398437,2043.9209350585938,0.028169017241358008,0.02269435549536961,120391760.0,61.3662109375,3819.859619140625,-0.4136259762388755
2020-11-12,2775.0,2775.0,2650.0,2687.5,2198.955810546875,133987600,2026-02-16 06:57:36.103698+00:00,1976.4418286132814,2039.6274645996093,-0.018264769508244183,0.023474281056080223,123926690.0,-40.91064453125,3819.859619140625,-0.4243359626284941
2020-11-13,2662.5,2850.0,2637.5,2825.0,2311.46044921875,198407400,2026-02-16 06:57:36.103698+00:00,1980.3283569335938,2035.747606201172,0.05116275558256689,0.025338382469009837,129321440.0,112.504638671875,3819.859619140625,-0.39488340418678214
2020-11-16,2875.0,2925.0,2825.0,2837.5,2321.688232421875,173760800,2026-02-16 06:57:36.103698+00:00,1984.0103344726563,2032.3656201171875,0.0044248142798990475,0.02427293115443104,131317450.0,10.227783203125,3819.859619140625,-0.3922058756326239
2020-11-17,2875.0,2900.0,2837.5,2875.0,2352.37109375,126882200,2026-02-16 06:57:36.103698+00:00,1987.2831958007812,2029.0874145507812,0.013215754337574381,0.02224008744166837,132339590.0,30.682861328125,3819.859619140625,-0.38417341779716346
2020-11-18,2875.0,2887.5,2825.0,2862.5,2342.143310546875,97499400,2026-02-16 06:57:36.103698+00:00,1991.3742749023438,2025.6587939453125,-0.004347861283578558,0.022447362557441314,134508810.0,-10.227783203125,3819.859619140625,-0.38685094635132167
2020-11-19,2837.5,2900.0,2825.0,2875.0,2352.37109375,122667200,2026-02-16 06:57:36.103698+00:00,1995.4653540039062,2022.2316748046876,0.0043668477317628795,0.022394823358243266,136991410.0,10.227783203125,3819.859619140625,-0.38417341779716346
2020-11-20,2850.0,2900.0,2825.0,2837.5,2321.688232421875,106282800,2026-02-16 06:57:36.103698+00:00,1998.9427758789063,2018.5518664550782,-0.013043376280913344,0.022213637459252963,139442710.0,-30.682861328125,3819.859619140625,-0.3922058756326239
2020-11-23,2837.5,2987.5,2812.5,2950.0,2413.7373046875,165072200,2026-02-16 06:57:36.103698+00:00,2006.1021655273437,2015.8286755371093,0.03964747332573748,0.023255804298835264,143226690.0,92.049072265625,3819.859619140625,-0.3681083742992283
2020-11-24,2987.5,2987.5,2950.0,2975.0,2434.19287109375,123975400,2026-02-16 06:57:36.103698+00:00,2016.4935107421875,2013.158125,0.008474644844956858,0.023029497077012757,147196550.0,20.45556640625,3819.859619140625,-0.36275331719091186
2020-11-25,3000.0,3087.5,3000.0,3025.0,2475.103515625,202412800,2026-02-16 06:57:36.103698+00:00,2026.1484619140624,2010.9403137207032,0.01680665694862049,0.022877487095807374,155006080.0,40.91064453125,3819.859619140625,-0.35204333080129324
2020-11-26,3025.0,3175.0,3012.5,3150.0,2577.380615234375,133546200,2026-02-16 06:57:36.103698+00:00,2036.376162109375,2009.4324377441405,0.041322352363734716,0.02365041312945184,156035030.0,102.277099609375,3819.859619140625,-0.32526823700023233
2020-11-27,3150.0,3187.5,3100.0,3175.0,2597.8359375,129836400,2026-02-16 06:57:36.103698+00:00,2047.9130053710937,2008.1261120605468,0.007936477113515084,0.022132472055335205,153703050.0,20.455322265625,3819.859619140625,-0.319913243805423
2020-11-30,3175.0,3175.0,2975.0,3000.0,2454.648193359375,320814200,2026-02-16 06:57:36.103698+00:00,2057.1588500976563,2006.2527587890625,-0.055118085816620255,0.026288931379461006,162486010.0,-143.187744140625,3819.859619140625,-0.35739832399610255
2020-12-01,3037.5,3125.0,2962.5,3125.0,2556.92529296875,199570600,2026-02-16 06:57:36.103698+00:00,2069.677561035156,2004.4440563964845,0.04166670396436767,0.026904653877572026,167967060.0,102.277099609375,3819.859619140625,-0.33062323019504164
2020-12-02,3150.0,3187.5,3100.0,3175.0,2597.8359375,103987400,2026-02-16 06:57:36.103698+00:00,2082.850832519531,2002.69099609375,0.015999937363735173,0.026214418646857043,169626320.0,40.91064453125,3819.859619140625,-0.319913243805423
2020-12-03,3187.5,3250.0,3150.0,3175.0,2597.8359375,128300400,2026-02-16 06:57:36.103698+00:00,2097.2514306640624,2001.086846923828,0.0,0.02552013255714123,167013170.0,0.0,3819.859619140625,-0.319913243805423
2020-12-04,3162.5,3212.5,3100.0,3175.0,2597.8359375,87823400,2026-02-16 06:57:36.103698+00:00,2112.0611401367187,1999.4826977539062,0.0,0.025517550277093057,159368840.0,0.0,3819.859619140625,-0.319913243805423
2020-12-07,3250.0,3337.5,3225.0,3325.0,2720.568359375,121274800,2026-02-16 06:57:36.103698+00:00,2130.3073583984374,1998.5418469238282,0.04724410040809213,0.026461955740124447,157095880.0,122.732421875,3819.859619140625,-0.28778315680955274
2020-12-08,3325.0,3350.0,3275.0,3325.0,2720.568359375,70337400,2026-02-16 06:57:36.103698+00:00,2149.2899731445314,1997.650633544922,0.0,0.02561727077655323,148059500.0,0.0,3819.859619140625,-0.28778315680955274
2020-12-10,3325.0,3350.0,3287.5,3300.0,2700.11279296875,97416000,2026-02-16 06:57:36.103698+00:00,2165.654287109375,1996.7067810058593,-0.007518857718006089,0.02563675934967862,142192730.0,-20.45556640625,3819.859619140625,-0.2931382139178692
2020-12-11,3325.0,3350.0,3275.0,3287.5,2689.885009765625,62718600,2026-02-16 06:57:36.103698+00:00,2182.3049780273436,1995.463603515625,-0.003787909612427587,0.025002186154851752,138629280.0,-10.227783203125,3819.859619140625,-0.29581574247202747
2020-12-14,3287.5,3312.5,3225.0,3287.5,2689.885009765625,118385600,2026-02-16 06:57:36.103698+00:00,2199.201135253906,1993.9722399902344,0.0,0.02316425111121215,134628190.0,0.0,3819.859619140625,-0.29581574247202747
2020-12-15,3262.5,3275.0,3225.0,3250.0,2659.202392578125,83508200,2026-02-16 06:57:36.103698+00:00,2216.05638671875,1992.128914794922,-0.011406664997242189,0.023555178353117146,130115560.0,-30.6826171875,3819.859619140625,-0.30384813639398073
2020-12-16,3275.0,3337.5,3275.0,3337.5,2730.796142578125,98639200,2026-02-16 06:57:36.103698+00:00,2233.2798388671877,1990.4946459960938,0.026923016540530753,0.02393959489277259,128703410.0,71.59375,3819.859619140625,-0.28510562825539454
2020-12-17,3350.0,3375.0,3300.0,3337.5,2730.796142578125,81480800,2026-02-16 06:57:36.103698+00:00,2250.99421875,1988.7114660644531,0.0,0.023843422340182174,127902480.0,0.0,3819.859619140625,-0.28510562825539454
2020-12-18,3312.5,3350.0,3300.0,3325.0,2720.568359375,56371400,2026-02-16 06:57:36.103698+00:00,2267.604001464844,1986.5793237304688,-0.00374534848781094,0.0239766720077857,124587690.0,-10.227783203125,3819.859619140625,-0.28778315680955274
2020-12-21,3337.5,3362.5,3287.5,3300.0,2700.11279296875,68494800,2026-02-16 06:57:36.103698+00:00,2283.39556640625,1984.6427270507813,-0.007518857718006089,0.02375751506848189,122698290.0,-20.45556640625,3819.859619140625,-0.2931382139178692
2020-12-22,3262.5,3287.5,3137.5,3150.0,2577.380615234375,127411600,2026-02-16 06:57:36.103698+00:00,2296.7324877929686,1982.489569091797,-0.045454463255748645,0.02533097501019129,120815260.0,-122.732177734375,3819.859619140625,-0.32526823700023233
2020-12-23,3150.0,3212.5,2975.0,3125.0,2556.92529296875,111054800,2026-02-16 06:57:36.103698+00:00,2309.660302734375,1980.3830432128907,-0.007936477113515084,0.0254300694114039,120169230.0,-20.455322265625,3819.859619140625,-0.33062323019504164
2020-12-28,3200.0,3225.0,3075.0,3225.0,2638.74658203125,61917400,2026-02-16 06:57:36.103698+00:00,2324.4700122070312,1979.0827209472657,0.03199987472747012,0.026089801604046538,113144460.0,81.8212890625,3819.859619140625,-0.30920325741580434
2020-12-29,3225.0,3237.5,3125.0,3150.0,2577.380615234375,51736600,2026-02-16 06:57:36.103698+00:00,2337.80693359375,1977.9223046875,-0.023255725735374266,0.025145483475694543,109053980.0,-61.365966796875,3819.859619140625,-0.32526823700023233
2020-12-30,3150.0,3175.0,3075.0,3087.5,2526.241943359375,76480000,2026-02-16 06:57:36.103698+00:00,2349.3846875,1976.605469970703,-0.019841334870266958,0.025466661064988877,106386160.0,-51.138671875,3819.859619140625,-0.33865581585751636
2021-01-04,3125.0,3200.0,3050.0,3187.5,2608.063720703125,81711400,2026-02-16 06:57:36.103698+00:00,2361.044265136719,1975.8383923339843,0.032388733612325415,0.02310268649097222,94431020.0,81.82177734375,3819.859619140625,-0.31723571525126476
2021-01-05,3200.0,3250.0,3150.0,3250.0,2659.202392578125,68509200,2026-02-16 06:57:36.103698+00:00,2375.1175830078123,1975.2247314453125,0.019607907379353806,0.021655224303234303,87877950.0,51.138671875,3819.859619140625,-0.30384813639398073
2021-01-06,3262.5,3275.0,3100.0,3200.0,2618.291259765625,74299600,2026-02-16 06:57:36.103698+00:00,2388.1272119140626,1974.0996838378906,-0.015384738268393372,0.02173841236769063,86393560.0,-40.9111328125,3819.859619140625,-0.31455825061061365
2021-01-07,3237.5,3250.0,3175.0,3212.5,2628.518798828125,74138800,2026-02-16 06:57:36.103698+00:00,2400.686823730469,1973.281466064453,0.0039061884442204153,0.021750134272355795,83685480.0,10.2275390625,3819.859619140625,-0.31188078596996255
2021-01-08,3212.5,3250.0,3187.5,3237.5,2648.974609375,72826800,2026-02-16 06:57:36.103698+00:00,2414.3101196289062,1973.4348828125,0.00778225765628715,0.02180440738312278,82935650.0,20.455810546875,3819.859619140625,-0.306525664948139
2021-01-11,3237.5,3300.0,3225.0,3262.5,2669.429931640625,149359200,2026-02-16 06:57:36.103698+00:00,2427.769775390625,1975.2247302246094,0.007721977475069641,0.019025737783152252,84339870.0,20.455322265625,3819.859619140625,-0.3011706717533297
2021-01-12,3300.0,3337.5,3237.5,3250.0,2659.202392578125,120481200,2026-02-16 06:57:36.103698+00:00,2441.1885205078124,1976.9123010253907,-0.0038313570029591126,0.019036798395133978,86847060.0,-10.2275390625,3819.859619140625,-0.30384813639398073
2021-01-13,3262.5,3300.0,3237.5,3262.5,2669.429931640625,84618200,2026-02-16 06:57:36.103698+00:00,2454.893642578125,1978.957840576172,0.003846092757379127,0.01900053804457481,86207170.0,10.2275390625,3819.859619140625,-0.3011706717533297
2021-01-14,3262.5,3300.0,3212.5,3225.0,2638.74658203125,68392400,2026-02-16 06:57:36.103698+00:00,2467.98509765625,1981.872734375,-0.011494345382767612,0.019150423568979356,86490860.0,-30.683349609375,3819.859619140625,-0.30920325741580434
2021-01-15,3225.0,3250.0,3125.0,3162.5,2587.608154296875,105609800,2026-02-16 06:57:36.103698+00:00,2480.9538134765626,1984.5319360351561,-0.01937981770686359,0.019593797276004635,85852070.0,-51.138427734375,3819.859619140625,-0.3225907723595812
2021-01-18,3150.0,3187.5,3100.0,3150.0,2577.380615234375,80840600,2026-02-16 06:57:36.103698+00:00,2494.372556152344,1987.5184246826173,-0.003952506891554131,0.019471027130333614,85718690.0,-10.2275390625,3819.859619140625,-0.32526823700023233
2021-01-19,3150.0,3187.5,3075.0,3112.5,2546.697509765625,88881200,2026-02-16 06:57:36.103698+00:00,2507.0958154296877,1991.0265264892578,-0.011904763032432375,0.018407026181224348,85230790.0,-30.68310546875,3819.859619140625,-0.3333007587491999
2021-01-20,3100.0,3237.5,3100.0,3212.5,2628.518798828125,109658000,2026-02-16 06:57:36.103698+00:00,2521.8646069335937,1995.5778515625,0.03212838931547468,0.020041611881671837,86639650.0,81.8212890625,3819.859619140625,-0.31188078596996255
2021-01-21,3250.0,3287.5,3212.5,3212.5,2628.518798828125,59591200,2026-02-16 06:57:36.103698+00:00,2534.915146484375,2000.7223834228516,0.0,0.02003914894323908,86800640.0,0.0,3819.859619140625,-0.31188078596996255
2021-01-22,3200.0,3225.0,3125.0,3137.5,2567.15283203125,89496000,2026-02-16 06:57:36.103698+00:00,2545.6746875,2006.1123809814453,-0.023346215680189908,0.020593024741591602,87850700.0,-61.365966796875,3819.859619140625,-0.32794576555439053
2021-01-25,3137.5,3150.0,3062.5,3112.5,2546.697509765625,62801600,2026-02-16 06:57:36.103698+00:00,2554.8796142578126,2011.9114874267577,-0.007968096799846447,0.01800356631147159,84620200.0,-20.455322265625,3819.859619140625,-0.3333007587491999
2021-01-26,3112.5,3137.5,3000.0,3037.5,2485.331298828125,94759800,2026-02-16 06:57:36.103698+00:00,2561.0162353515625,2017.8742364501952,-0.0240963878521826,0.01870635386898441,83805450.0,-61.3662109375,3819.859619140625,-0.349365802247135
2021-01-27,3037.5,3050.0,2912.5,2987.5,2444.420654296875,121073600,2026-02-16 06:57:36.103698+00:00,2565.1073193359375,2022.7528509521485,-0.016460841478373567,0.017254536147699766,86763260.0,-40.91064453125,3819.859619140625,-0.36007578863675366
2021-01-28,2900.0,2975.0,2850.0,2887.5,2362.59912109375,105682200,2026-02-16 06:57:36.103698+00:00,2568.380185546875,2026.4041412353515,-0.03347277116943714,0.017999866880433247,89460540.0,-81.821533203125,3819.859619140625,-0.3814958253294981
2021-01-29,2900.0,2987.5,2725.0,2775.0,2270.549560546875,155809200,2026-02-16 06:57:36.103698+00:00,2567.5619677734376,2030.1474798583984,-0.038961142296650486,0.019333351510058838,93427000.0,-92.049560546875,3819.859619140625,-0.4055934544899079
2021-02-01,2775.0,2937.5,2625.0,2925.0,2393.281982421875,153317600,2026-02-16 06:57:36.103698+00:00,2568.9938427734373,2034.2999261474608,0.054054059866211146,0.021973677387723062,97007310.0,122.732421875,3819.859619140625,-0.3734633674940377
2021-02-02,2937.5,3025.0,2925.0,2950.0,2413.7373046875,113771800,2026-02-16 06:57:36.103698+00:00,2570.2211669921876,2038.8410247802735,0.00854697541529359,0.021480284081841258,99270440.0,20.455322265625,3819.859619140625,-0.3681083742992283
2021-02-03,3025.0,3200.0,2987.5,3150.0,2577.380615234375,239553600,2026-02-16 06:57:36.103698+00:00,2574.9259130859373,2043.85259765625,0.06779665302809801,0.026702925500590526,107533140.0,163.643310546875,3819.859619140625,-0.32526823700023233
2021-02-04,3162.5,3175.0,3087.5,3137.5,2567.15283203125,100262200,2026-02-16 06:57:36.103698+00:00,2579.2215478515627,2048.485745239258,-0.003968285918917291,0.026693299494647712,108839310.0,-10.227783203125,3819.859619140625,-0.32794576555439053
2021-02-05,3175.0,3187.5,3112.5,3150.0,2577.380615234375,46060200,2026-02-16 06:57:36.103698+00:00,2584.3353955078123,2052.5972802734377,0.003984095950778421,0.026642130244183326,107500980.0,10.227783203125,3819.859619140625,-0.32526823700023233
2021-02-08,3150.0,3187.5,3137.5,3150.0,2577.380615234375,44851400,2026-02-16 06:57:36.103698+00:00,2587.60826171875,2056.6679052734376,0.0,0.026564340055702896,102275590.0,0.0,3819.859619140625,-0.32526823700023233
2021-02-09,3137.5,3200.0,3100.0,3112.5,2546.697509765625,86257400,2026-02-16 06:57:36.103698+00:00,2589.8583544921876,2061.198776245117,-0.011904763032432375,0.02666400185862101,100564400.0,-30.68310546875,3819.859619140625,-0.3333007587491999
2021-02-10,3112.5,3137.5,3075.0,3100.0,2536.4697265625,30024200,2026-02-16 06:57:36.103698+00:00,2591.0856787109374,2065.719419555664,-0.004016096597222574,0.026633889788736865,97834700.0,-10.227783203125,3819.859619140625,-0.3359782873033581
2021-02-11,3125.0,3125.0,3075.0,3100.0,2536.4697265625,26663000,2026-02-16 06:57:36.103698+00:00,2590.2674609375,2070.240062866211,0.0,0.02654712272005482,95748230.0,0.0,3819.859619140625,-0.3359782873033581
2021-02-15,3125.0,3162.5,3087.5,3112.5,2546.697509765625,53067000,2026-02-16 06:57:36.103698+00:00,2589.2446923828124,2074.48455871582,0.0040322906660454905,0.026238377547038762,93121090.0,10.227783203125,3819.859619140625,-0.3333007587491999
2021-02-16,3125.0,3187.5,3087.5,3175.0,2597.8359375,75821200,2026-02-16 06:57:36.103698+00:00,2592.108447265625,2078.882469482422,0.020080291254960025,0.026618323181840355,92870120.0,51.138427734375,3819.859619140625,-0.319913243805423
2021-02-17,3187.5,3200.0,3075.0,3075.0,2516.014404296875,89886200,2026-02-16 06:57:36.103698+00:00,2591.2902294921873,2083.3212921142576,-0.03149603561257419,0.0274549454868852,92920370.0,-81.821533203125,3819.859619140625,-0.3413332804981674
2021-02-18,3050.0,3100.0,3000.0,3012.5,2464.8759765625,64395600,2026-02-16 06:57:36.103698+00:00,2588.6310302734373,2087.1362255859376,-0.020325172879392173,0.02669361662751637,90657250.0,-51.138427734375,3819.859619140625,-0.35472079544194435
2021-02-19,3000.0,3025.0,2962.5,3000.0,2454.648193359375,51525600,2026-02-16 06:57:36.103698+00:00,2585.767275390625,2091.0227520751955,-0.004149410883296678,0.026686210636332065,90253970.0,-10.227783203125,3819.859619140625,-0.35739832399610255
2021-02-22,3000.0,3037.5,2962.5,2962.5,2423.96484375,69472200,2026-02-16 06:57:36.103698+00:00,2582.289853515625,2094.8990496826173,-0.012500100703792705,0.026360992576013695,89252780.0,-30.683349609375,3819.859619140625,-0.3654309096585772
2021-02-23,2962.5,3000.0,2950.0,2975.0,2434.19287109375,38327600,2026-02-16 06:57:36.103698+00:00,2576.56234375,2098.8469421386717,0.004219544425374977,0.026369806387485966,88029080.0,10.22802734375,3819.859619140625,-0.36275331719091186
2021-02-24,2987.5,3050.0,2987.5,3037.5,2485.331298828125,62323600,2026-02-16 06:57:36.103698+00:00,2571.8576025390626,2103.0505267333983,0.021008371333943288,0.026303124271249898,86407270.0,51.138427734375,3819.859619140625,-0.349365802247135
2021-02-25,3075.0,3100.0,3037.5,3037.5,2485.331298828125,68416400,2026-02-16 06:57:36.103698+00:00,2567.56197265625,2107.704130859375,0.0,0.026006152106164263,83774410.0,0.0,3819.859619140625,-0.349365802247135
2021-02-26,2975.0,3050.0,2962.5,2975.0,2434.19287109375,135017000,2026-02-16 06:57:36.103698+00:00,2562.4481298828123,2112.1020428466795,-0.020576100964280974,0.025251516037937707,85241150.0,-51.138427734375,3819.859619140625,-0.36275331719091186
2021-03-01,3000.0,3112.5,2987.5,3112.5,2546.697509765625,82388800,2026-02-16 06:57:36.103698+00:00,2559.5843798828123,2117.021566772461,0.04621845705320937,0.025199604998363663,81570130.0,112.504638671875,3819.859619140625,-0.3333007587491999
2021-03-02,3137.5,3150.0,3050.0,3075.0,2516.014404296875,57119200,2026-02-16 06:57:36.103698+00:00,2556.7206201171875,2121.910407104492,-0.012048193926091244,0.02279207244217409,76760210.0,-30.68310546875,3819.859619140625,-0.3413332804981674
2021-03-03,3075.0,3100.0,3012.5,3012.5,2464.8759765625,64855000,2026-02-16 06:57:36.103698+00:00,2551.402216796875,2125.8480725097656,-0.020325172879392173,0.02331363949138613,74314370.0,-51.138427734375,3819.859619140625,-0.35472079544194435
2021-03-04,3012.5,3037.5,2987.5,3000.0,2454.648193359375,35366800,2026-02-16 06:57:36.103698+00:00,2545.8792578125,2130.1027954101564,-0.004149410883296678,0.017284443648055318,64105030.0,-10.227783203125,3819.859619140625,-0.35739832399610255
2021-03-05,2950.0,3025.0,2937.5,3000.0,2454.648193359375,48207200,2026-02-16 06:57:36.103698+00:00,2540.5608544921874,2134.521162109375,0.0,0.017287010417739716,61502280.0,0.0,3819.859619140625,-0.35739832399610255
2021-03-08,3037.5,3050.0,3000.0,3000.0,2454.648193359375,24737800,2026-02-16 06:57:36.103698+00:00,2535.6515625,2138.9599841308595,0.0,0.01723612322572962,60436160.0,0.0,3819.859619140625,-0.35739832399610255
2021-03-09,3037.5,3050.0,2962.5,2987.5,2444.420654296875,43320000,2026-02-16 06:57:36.103698+00:00,2532.99236328125,2143.40903503418,-0.004166600774061613,0.017232083973386377,60359590.0,-10.2275390625,3819.859619140625,-0.36007578863675366
2021-03-10,3012.5,3050.0,2975.0,3025.0,2475.103515625,30935000,2026-02-16 06:57:36.103698+00:00,2531.355927734375,2148.0115002441407,0.012552201796441897,0.017396916895084685,57593470.0,30.682861328125,3819.859619140625,-0.35204333080129324
2021-03-12,3062.5,3100.0,3025.0,3075.0,2516.014404296875,74997200,2026-02-16 06:57:36.103698+00:00,2528.9012841796875,2153.1048950195313,0.016528960673204196,0.017828206569015903,59842120.0,40.910888671875,3819.859619140625,-0.3413332804981674
2021-03-15,3100.0,3175.0,3075.0,3162.5,2587.608154296875,133769600,2026-02-16 06:57:36.103698+00:00,2529.1058349609375,2158.433526611328,0.028455222624215182,0.018949753179049195,65197450.0,71.59375,3819.859619140625,-0.3225907723595812
2021-03-16,3162.5,3187.5,3100.0,3112.5,2546.697509765625,56139400,2026-02-16 06:57:36.103698+00:00,2529.5149462890627,2163.9258020019533,-0.015810216266058497,0.019307944195483945,65351070.0,-40.91064453125,3819.859619140625,-0.3333007587491999
2021-03-17,3112.5,3112.5,3050.0,3050.0,2495.558837890625,44703400,2026-02-16 06:57:36.103698+00:00,2527.2648486328126,2169.5714916992188,-0.020080387120536503,0.01921707074994654,63795180.0,-51.138671875,3819.859619140625,-0.3466883376064839
2021-03-18,3100.0,3162.5,3075.0,3137.5,2567.15283203125,88289600,2026-02-16 06:57:36.103698+00:00,2525.423857421875,2175.5956066894532,0.028688561877843632,0.019038859292882432,63715350.0,71.593994140625,3819.859619140625,-0.32794576555439053
2021-03-19,3125.0,3137.5,3075.0,3075.0,2516.014404296875,59625600,2026-02-16 06:57:36.103698+00:00,2523.3783203125,2180.9753771972655,-0.019920289550471315,0.019014992795513296,63476850.0,-51.138427734375,3819.859619140625,-0.3413332804981674
2021-03-22,3087.5,3112.5,3037.5,3050.0,2495.558837890625,40516200,2026-02-16 06:57:36.103698+00:00,2520.71912109375,2186.089226074219,-0.008130146779492087,0.01909457139431045,62926380.0,-20.45556640625,3819.859619140625,-0.3466883376064839
2021-03-23,3050.0,3100.0,3037.5,3050.0,2495.558837890625,38971000,2026-02-16 06:57:36.103698+00:00,2517.6508056640623,2191.1417095947268,0.0,0.01883226410970741,61401320.0,0.0,3819.859619140625,-0.3466883376064839
2021-03-24,3025.0,3050.0,2975.0,2975.0,2434.19287109375,64499200,2026-02-16 06:57:36.103698+00:00,2512.946064453125,2195.88736328125,-0.024590070113812534,0.019704830287149557,62709900.0,-61.365966796875,3819.859619140625,-0.36275331719091186
2021-03-25,3000.0,3000.0,2937.5,2950.0,2413.7373046875,46671400,2026-02-16 06:57:36.103698+00:00,2508.0367626953125,2200.469372558594,-0.008403428770645704,0.01915874158910874,61927290.0,-20.45556640625,3819.859619140625,-0.3681083742992283
2021-03-26,2987.5,3050.0,2950.0,3025.0,2475.103515625,37882400,2026-02-16 06:57:36.103698+00:00,2504.150234375,2205.0104711914064,0.02542373224224792,0.02007042991848611,60400590.0,61.3662109375,3819.859619140625,-0.35204333080129324
2021-03-29,3025.0,3075.0,3000.0,3025.0,2475.103515625,34467400,2026-02-16 06:57:36.103698+00:00,2500.877373046875,2209.2651940917967,0.0,0.01947976169553226,55373110.0,0.0,3819.859619140625,-0.35204333080129324
2021-03-30,3000.0,3025.0,2887.5,2900.0,2372.82666015625,80632200,2026-02-16 06:57:36.103698+00:00,2496.5817431640626,2212.6812463378906,-0.0413222537251835,0.01860275284764337,55285280.0,-102.27685546875,3819.859619140625,-0.378818360688847
2021-03-31,2900.0,2925.0,2775.0,2862.5,2342.143310546875,87859400,2026-02-16 06:57:36.103698+00:00,2491.8769970703124,2215.923426513672,-0.012931138259949626,0.0186254780837193,56822290.0,-30.683349609375,3819.859619140625,-0.38685094635132167
2021-04-01,2862.5,2912.5,2812.5,2837.5,2321.688232421875,42609800,2026-02-16 06:57:36.103698+00:00,2487.3768115234375,2218.8383221435547,-0.008733486987277383,0.018247906363093216,55710030.0,-20.455078125,3819.859619140625,-0.3922058756326239
2021-04-05,2887.5,2900.0,2837.5,2875.0,2352.37109375,29858600,2026-02-16 06:57:36.103698+00:00,2481.853857421875,2220.7202185058595,0.013215754337574381,0.01859168468532429,55434620.0,30.682861328125,3819.859619140625,-0.38417341779716346
2021-04-06,2900.0,2950.0,2875.0,2912.5,2383.054443359375,36015000,2026-02-16 06:57:36.103698+00:00,2476.9445703125,2222.6941650390627,0.013043583850735674,0.01889047934353341,54825010.0,30.683349609375,3819.859619140625,-0.37614083213468874
2021-04-07,2950.0,2950.0,2862.5,2887.5,2362.59912109375,35170000,2026-02-16 06:57:36.103698+00:00,2472.85349609375,2225.2613189697267,-0.008583657130715516,0.018956566953810938,55346620.0,-20.455322265625,3819.859619140625,-0.3814958253294981
2021-04-08,2875.0,2912.5,2862.5,2900.0,2391.053466796875,32473000,2026-02-16 06:57:36.103698+00:00,2469.740615234375,2228.6048626708985,0.01204366218927233,0.019192351262062902,54804270.0,28.454345703125,3819.859619140625,-0.37404676998711184
2021-04-09,2925.0,3050.0,2912.5,3000.0,2473.50341796875,99272400,2026-02-16 06:57:36.103698+00:00,2469.5040576171873,2231.8288153076173,0.034482688202839507,0.020579396689979552,58221140.0,82.449951171875,3819.859619140625,-0.35246221992701715
2021-04-12,3012.5,3025.0,2912.5,2925.0,2411.666015625,43708800,2026-02-16 06:57:36.103698+00:00,2468.84896484375,2235.295876464844,-0.024999925973229975,0.020933858013083367,56656720.0,-61.83740234375,3819.859619140625,-0.3686506164937114
2021-04-13,2925.0,2937.5,2862.5,2900.0,2391.053466796875,36617000,2026-02-16 06:57:36.103698+00:00,2469.4180517578125,2237.8212036132813,-0.008547016334176427,0.019708434127390442,51799090.0,-20.612548828125,3819.859619140625,-0.37404676998711184
2021-04-14,2912.5,2975.0,2900.0,2950.0,2432.278564453125,42649600,2026-02-16 06:57:36.103698+00:00,2472.6526318359374,2240.6753894042968,0.017241395154361072,0.020027748711813717,51124600.0,41.22509765625,3819.859619140625,-0.36325446300031095
2021-04-15,2975.0,3012.5,2950.0,2987.5,2463.197509765625,35951800,2026-02-16 06:57:36.103698+00:00,2474.0509423828125,2243.786446533203,0.012711926078027957,0.01981994152900361,50687020.0,30.9189453125,3819.859619140625,-0.35516020080345667
2021-04-16,3012.5,3025.0,2937.5,2975.0,2452.89111328125,35331800,2026-02-16 06:57:36.103698+00:00,2474.8340185546876,2246.8868823242187,-0.004184153501095245,0.018600522757971635,48039130.0,-10.306396484375,3819.859619140625,-0.3578583095069105
2021-04-19,2950.0,2987.5,2912.5,2937.5,2421.97216796875,23835600,2026-02-16 06:57:36.103698+00:00,2471.725849609375,2249.8531787109373,-0.012605103074118773,0.0183013690942441,46249630.0,-30.9189453125,3819.859619140625,-0.3659525717037647
2021-04-20,2937.5,2962.5,2900.0,2962.5,2442.584716796875,16545000,2026-02-16 06:57:36.103698+00:00,2469.2344873046877,2253.1066357421873,0.008510646447854153,0.018373852469018306,45051070.0,20.612548828125,3819.859619140625,-0.36055641821036427
